,customer,inactive_days,number_of_orders,total_payment,cluster_r,cluster_f,cluster_m,rfm_segment,segment_index
55222,C5970,503,2,212.34,1,2,1,121,D
55223,C59700,162,1,295.01,3,1,1,311,C
55224,C59701,162,1,97.43,3,1,1,311,C
55225,C59702,162,1,327.01,3,1,2,312,A
55226,C59703,162,1,143.32,3,1,1,311,C
55227,C59704,162,1,28.689999999999998,3,1,1,311,C
55228,C59705,162,1,117.76,3,1,1,311,C
55229,C59706,162,1,103.43,3,1,1,311,C
55230,C59707,162,1,89.55,3,1,1,311,C
55231,C59708,162,1,453.92,3,1,2,312,A
55232,C59709,162,1,116.68,3,1,1,311,C
55233,C5971,198,2,89.18,2,2,1,221,D
55234,C59710,162,1,128.31,3,1,1,311,C
55235,C59711,162,1,230.75,3,1,1,311,C
55236,C59712,162,1,220.29,3,1,1,311,C
55237,C59713,162,1,58.339999999999996,3,1,1,311,C
55238,C59714,162,2,194.57,3,2,1,321,C
55239,C59715,162,1,211.85000000000002,3,1,1,311,C
55240,C59716,162,1,51.88,3,1,1,311,C
55241,C59717,162,3,106.67,3,3,1,331,C
55242,C59718,162,1,35.44,3,1,1,311,C
55243,C59719,162,1,77.28999999999999,3,1,1,311,C
55244,C5972,503,1,222.92000000000002,1,1,1,111,D
55245,C59720,162,1,66.81,3,1,1,311,C
55246,C59721,162,1,114.42,3,1,1,311,C
55247,C59722,162,1,183.65,3,1,1,311,C
55248,C59723,162,1,49.959999999999994,3,1,1,311,C
55249,C59724,162,1,142.1,3,1,1,311,C
55250,C59725,162,1,81.91,3,1,1,311,C
55251,C59726,162,1,64.23,3,1,1,311,C
55252,C59727,162,1,338.68,3,1,2,312,A
55253,C59728,162,1,67.22,3,1,1,311,C
55254,C59729,162,1,77.91999999999999,3,1,1,311,C
55255,C5973,503,1,76.05,1,1,1,111,D
55256,C59730,162,1,55.04,3,1,1,311,C
55257,C59731,162,1,154.94,3,1,1,311,C
55258,C59732,162,1,27.189999999999998,3,1,1,311,C
55259,C59733,162,1,476.65,3,1,2,312,A
55260,C59734,162,1,339.07,3,1,2,312,A
55261,C59735,162,1,45.22,3,1,1,311,C
55262,C59736,162,1,125.58,3,1,1,311,C
55263,C59737,162,1,128.42000000000002,3,1,1,311,C
55264,C59738,162,1,213.7,3,1,1,311,C
55265,C59739,162,1,52.260000000000005,3,1,1,311,C
55266,C5974,503,1,57.42,1,1,1,111,D
55267,C59740,162,1,106.63,3,1,1,311,C
55268,C59741,162,1,57.83,3,1,1,311,C
55269,C59742,162,1,146.68,3,1,1,311,C
55270,C59743,162,1,82.50999999999999,3,1,1,311,C
55271,C59744,162,1,479.79,3,1,2,312,A
55272,C59745,162,1,626.68,3,1,2,312,A
55273,C59746,162,1,681.46,3,1,2,312,A
55274,C59747,162,1,257.22,3,1,1,311,C
55275,C59748,162,1,105.7,3,1,1,311,C
55276,C59749,162,1,606.57,3,1,2,312,A
55277,C5975,503,1,69.7,1,1,1,111,D
55278,C59750,162,1,84.32,3,1,1,311,C
55279,C59751,162,1,299.79,3,1,1,311,C
55280,C59752,162,1,415.85,3,1,2,312,A
55281,C59753,162,1,51.32,3,1,1,311,C
55282,C59754,162,1,101.64,3,1,1,311,C
55283,C59755,162,1,45.129999999999995,3,1,1,311,C
55284,C59756,162,1,337.78,3,1,2,312,A
55285,C59757,162,1,51.22,3,1,1,311,C
55286,C59758,162,1,98.09,3,1,1,311,C
55287,C59759,162,1,98.34,3,1,1,311,C
55288,C5976,503,1,96.2,1,1,1,111,D
55289,C59760,162,2,122.4,3,2,1,321,C
55290,C59761,162,1,516.48,3,1,2,312,A
55291,C59762,162,1,180.93,3,1,1,311,C
55292,C59763,162,1,204.31,3,1,1,311,C
55293,C59764,162,1,280.87,3,1,1,311,C
55294,C59765,162,1,238.11,3,1,1,311,C
55295,C59766,162,1,212.85,3,1,1,311,C
55296,C59767,162,1,117.39,3,1,1,311,C
55297,C59768,162,1,22.23,3,1,1,311,C
55298,C59769,162,1,41.959999999999994,3,1,1,311,C
55299,C5977,503,1,518.25,1,1,2,112,D
55300,C59770,162,1,104.22,3,1,1,311,C
55301,C59771,162,1,245.68,3,1,1,311,C
55302,C59772,162,2,73.38,3,2,1,321,C
55303,C59773,162,1,113.14,3,1,1,311,C
55304,C59774,162,1,60.72,3,1,1,311,C
55305,C59775,162,1,98.82000000000001,3,1,1,311,C
55306,C59776,162,1,45.05,3,1,1,311,C
55307,C59777,162,1,66.44,3,1,1,311,C
55308,C59778,162,1,259.4,3,1,1,311,C
55309,C59779,162,1,58.83,3,1,1,311,C
55310,C5978,503,1,27.71,1,1,1,111,D
55311,C59780,162,1,51.22,3,1,1,311,C
55312,C59781,162,1,33.37,3,1,1,311,C
55313,C59782,162,1,56.959999999999994,3,1,1,311,C
55314,C59783,162,1,116.9,3,1,1,311,C
55315,C59784,162,1,24.38,3,1,1,311,C
55316,C59785,162,1,125.55000000000001,3,1,1,311,C
55317,C59786,162,1,35.87,3,1,1,311,C
55318,C59787,162,1,65.88,3,1,1,311,C
55319,C59788,162,1,311.59,3,1,2,312,A
55320,C59789,162,1,73.25,3,1,1,311,C
55321,C5979,503,1,143.48000000000002,1,1,1,111,D
55322,C59790,162,1,182.36,3,1,1,311,C
55323,C59791,162,1,64.71,3,1,1,311,C
55324,C59792,162,1,55.36,3,1,1,311,C
55325,C59793,162,1,35.769999999999996,3,1,1,311,C
55326,C59794,162,1,62.93000000000001,3,1,1,311,C
55327,C59795,162,1,62.879999999999995,3,1,1,311,C
55328,C59796,162,1,70.16,3,1,1,311,C
55329,C59797,162,2,93.17,3,2,1,321,C
55330,C59798,162,1,18.37,3,1,1,311,C
55331,C59799,162,1,78.32,3,1,1,311,C
55332,C598,582,1,239.9,1,1,1,111,D
55333,C5980,503,1,65.05,1,1,1,111,D
55334,C59800,162,1,211.93,3,1,1,311,C
55335,C59801,162,1,87.36,3,1,1,311,C
55336,C59802,162,1,236.81,3,1,1,311,C
55337,C59803,162,1,152.5,3,1,1,311,C
55338,C59804,81,2,353.42,3,2,2,322,C
55339,C59805,162,1,78.29,3,1,1,311,C
55340,C59806,162,1,33.230000000000004,3,1,1,311,C
55341,C59807,162,1,403.62,3,1,2,312,A
55342,C59808,162,1,60.44,3,1,1,311,C
55343,C59809,162,1,164.55,3,1,1,311,C
55344,C5981,503,1,24.86,1,1,1,111,D
55345,C59810,162,1,219.18,3,1,1,311,C
55346,C59811,162,1,103.92,3,1,1,311,C
55347,C59812,162,1,163.89,3,1,1,311,C
55348,C59813,162,1,235.52999999999997,3,1,1,311,C
55349,C59814,162,1,179.82,3,1,1,311,C
55350,C59815,162,1,200.35,3,1,1,311,C
55351,C59816,162,1,328.95,3,1,2,312,A
55352,C59817,162,1,42.22,3,1,1,311,C
55353,C59818,162,1,103.36,3,1,1,311,C
55354,C59819,162,1,30.77,3,1,1,311,C
55355,C5982,503,1,112.08,1,1,1,111,D
55356,C59820,162,1,98.16,3,1,1,311,C
55357,C59821,162,1,78.38,3,1,1,311,C
55358,C59822,162,1,48.72,3,1,1,311,C
55359,C59823,162,1,46.849999999999994,3,1,1,311,C
55360,C59824,162,1,44.31,3,1,1,311,C
55361,C59825,162,1,162.82999999999998,3,1,1,311,C
55362,C59826,162,1,27.23,3,1,1,311,C
55363,C59827,162,1,86.03999999999999,3,1,1,311,C
55364,C59828,162,1,41.12,3,1,1,311,C
55365,C59829,162,1,210.77999999999997,3,1,1,311,C
55366,C5983,503,1,40.8,1,1,1,111,D
55367,C59830,162,1,137.04,3,1,1,311,C
55368,C59831,162,1,120.64,3,1,1,311,C
55369,C59832,162,1,165.25,3,1,1,311,C
55370,C59833,162,1,165.18,3,1,1,311,C
55371,C59834,162,1,56.22,3,1,1,311,C
55372,C59835,162,1,26.279999999999998,3,1,1,311,C
55373,C59836,162,1,47.269999999999996,3,1,1,311,C
55374,C59837,162,1,49.22,3,1,1,311,C
55375,C59838,162,1,94.61000000000001,3,1,1,311,C
55376,C59839,162,1,669.9599999999999,3,1,2,312,A
55377,C5984,503,1,84.56,1,1,1,111,D
55378,C59840,162,1,76.28999999999999,3,1,1,311,C
55379,C59841,162,1,111.94,3,1,1,311,C
55380,C59842,162,1,174.8,3,1,1,311,C
55381,C59843,162,1,36.959999999999994,3,1,1,311,C
55382,C59844,162,1,36.980000000000004,3,1,1,311,C
55383,C59845,162,1,220.37,3,1,1,311,C
55384,C59846,162,1,57.38,3,1,1,311,C
55385,C59847,162,1,132.54,3,1,1,311,C
55386,C59848,162,1,188.42000000000002,3,1,1,311,C
55387,C59849,162,1,418.58,3,1,2,312,A
55388,C5985,503,1,64.42,1,1,1,111,D
55389,C59850,162,1,73.25,3,1,1,311,C
55390,C59851,162,1,41.870000000000005,3,1,1,311,C
55391,C59852,162,1,102.43,3,1,1,311,C
55392,C59853,162,1,66.33,3,1,1,311,C
55393,C59854,162,1,209.12,3,1,1,311,C
55394,C59855,162,1,192.09,3,1,1,311,C
55395,C59856,162,1,41.03,3,1,1,311,C
55396,C59857,162,1,166.10999999999999,3,1,1,311,C
55397,C59858,162,1,162.9,3,1,1,311,C
55398,C59859,162,1,55.04,3,1,1,311,C
55399,C5986,503,1,284.71,1,1,1,111,D
55400,C59860,162,1,412.88,3,1,2,312,A
55401,C59861,162,1,168.65,3,1,1,311,C
55402,C59862,162,1,66.81,3,1,1,311,C
55403,C59863,162,1,133.25,3,1,1,311,C
55404,C59864,162,1,381.85999999999996,3,1,2,312,A
55405,C59865,162,1,159.94,3,1,1,311,C
55406,C59866,162,1,1089.96,3,1,2,312,A
55407,C59867,162,1,31.130000000000003,3,1,1,311,C
55408,C59868,162,1,55.36,3,1,1,311,C
55409,C59869,162,1,53.22,3,1,1,311,C
55410,C5987,503,1,107.96000000000001,1,1,1,111,D
55411,C59870,162,1,76.38,3,1,1,311,C
55412,C59871,162,1,34.69,3,1,1,311,C
55413,C59872,162,1,818.4,3,1,2,312,A
55414,C59873,162,1,131.64000000000001,3,1,1,311,C
55415,C59874,162,1,43.22,3,1,1,311,C
55416,C59875,162,1,69.44,3,1,1,311,C
55417,C59876,162,1,39.28,3,1,1,311,C
55418,C59877,162,1,55.71,3,1,1,311,C
55419,C59878,162,1,100.44,3,1,1,311,C
55420,C59879,162,1,358.76,3,1,2,312,A
55421,C5988,503,1,54.83,1,1,1,111,D
55422,C59880,162,1,491.98,3,1,2,312,A
55423,C59881,162,2,100.78,3,2,1,321,C
55424,C59882,162,1,116.68,3,1,1,311,C
55425,C59883,162,1,411.76,3,1,2,312,A
55426,C59884,162,1,370.52,3,1,2,312,A
55427,C59885,162,1,55.04,3,1,1,311,C
55428,C59886,162,1,91.3,3,1,1,311,C
55429,C59887,162,1,102.13,3,1,1,311,C
55430,C59888,162,1,55.04,3,1,1,311,C
55431,C59889,162,1,48.78,3,1,1,311,C
55432,C5989,503,1,29.96,1,1,1,111,D
55433,C59890,162,1,308.57,3,1,2,312,A
55434,C59891,162,1,195.63,3,1,1,311,C
55435,C59892,162,1,60.86,3,1,1,311,C
55436,C59893,162,2,110.17,3,2,1,321,C
55437,C59894,162,1,41.89,3,1,1,311,C
55438,C59895,162,1,58.44,3,1,1,311,C
55439,C59896,162,1,131.62,3,1,1,311,C
55440,C59897,162,1,269.12,3,1,1,311,C
55441,C59898,162,1,75.25,3,1,1,311,C
55442,C59899,162,1,28.73,3,1,1,311,C
55443,C599,582,1,39.11,1,1,1,111,D
55444,C5990,503,1,255.96,1,1,1,111,D
55445,C59900,162,1,138.73,3,1,1,311,C
55446,C59901,161,1,172.44,3,1,1,311,C
55447,C59902,161,1,126.68,3,1,1,311,C
55448,C59903,161,1,438.2,3,1,2,312,A
55449,C59904,161,1,47.43,3,1,1,311,C
55450,C59905,161,1,57.38,3,1,1,311,C
55451,C59906,161,1,184.56,3,1,1,311,C
55452,C59907,161,1,142.94,3,1,1,311,C
55453,C59908,161,1,345.03,3,1,2,312,A
55454,C59909,161,1,65.32,3,1,1,311,C
55455,C5991,503,1,34.51,1,1,1,111,D
55456,C59910,161,1,611.6800000000001,3,1,2,312,A
55457,C59911,161,1,87.36,3,1,1,311,C
55458,C59912,161,1,55.36,3,1,1,311,C
55459,C59913,161,1,225.04000000000002,3,1,1,311,C
55460,C59914,161,1,768.62,3,1,2,312,A
55461,C59915,161,1,177.04,3,1,1,311,C
55462,C59916,161,1,101.05000000000001,3,1,1,311,C
55463,C59917,161,1,42.31,3,1,1,311,C
55464,C59918,161,1,104.72,3,1,1,311,C
55465,C59919,161,2,128.96,3,2,1,321,C
55466,C5992,503,1,249.04,1,1,1,111,D
55467,C59920,161,1,40.959999999999994,3,1,1,311,C
55468,C59921,161,1,29.779999999999998,3,1,1,311,C
55469,C59922,161,1,239.46,3,1,1,311,C
55470,C59923,161,1,123.82,3,1,1,311,C
55471,C59924,161,1,103.98,3,1,1,311,C
55472,C59925,161,1,99.80000000000001,3,1,1,311,C
55473,C59926,161,1,106.53,3,1,1,311,C
55474,C59927,161,1,93.64,3,1,1,311,C
55475,C59928,161,1,154.57999999999998,3,1,1,311,C
55476,C59929,152,2,232.88,3,2,1,321,C
55477,C5993,503,1,143.39000000000001,1,1,1,111,D
55478,C59930,161,1,121.7,3,1,1,311,C
55479,C59931,161,1,93.48,3,1,1,311,C
55480,C59932,161,1,482.71,3,1,2,312,A
55481,C59933,161,1,86.75,3,1,1,311,C
55482,C59934,161,1,57.3,3,1,1,311,C
55483,C59935,161,1,166.9,3,1,1,311,C
55484,C59936,161,2,86.58,3,2,1,321,C
55485,C59937,161,1,33.79,3,1,1,311,C
55486,C59938,161,2,106.56,3,2,1,321,C
55487,C59939,161,1,46.849999999999994,3,1,1,311,C
55488,C5994,503,1,357.58,1,1,2,112,D
55489,C59940,161,1,159.1,3,1,1,311,C
55490,C59941,161,1,52.449999999999996,3,1,1,311,C
55491,C59942,161,1,148.69,3,1,1,311,C
55492,C59943,161,1,103.13,3,1,1,311,C
55493,C59944,161,1,202.26,3,1,1,311,C
55494,C59945,161,1,43.22,3,1,1,311,C
55495,C59946,161,1,43.61,3,1,1,311,C
55496,C59947,161,1,120.73,3,1,1,311,C
55497,C59948,161,1,116.61000000000001,3,1,1,311,C
55498,C59949,161,1,25.880000000000003,3,1,1,311,C
55499,C5995,503,1,212.73000000000002,1,1,1,111,D
55500,C59950,161,1,83.7,3,1,1,311,C
55501,C59951,161,1,51.14,3,1,1,311,C
55502,C59952,161,1,138.73,3,1,1,311,C
55503,C59953,161,1,57.29,3,1,1,311,C
55504,C59954,161,1,40.94,3,1,1,311,C
55505,C59955,161,1,94.47999999999999,3,1,1,311,C
55506,C59956,161,1,43.129999999999995,3,1,1,311,C
55507,C59957,161,1,48.28,3,1,1,311,C
55508,C59958,161,1,65.22,3,1,1,311,C
55509,C59959,161,3,417.53,3,3,2,332,A
55510,C5996,503,1,140.05,1,1,1,111,D
55511,C59960,161,1,55.58,3,1,1,311,C
55512,C59961,161,1,114.53,3,1,1,311,C
55513,C59962,161,1,43.25,3,1,1,311,C
55514,C59963,161,1,51.22,3,1,1,311,C
55515,C59964,161,1,111.2,3,1,1,311,C
55516,C59965,161,1,93.07,3,1,1,311,C
55517,C59966,161,1,185.66,3,1,1,311,C
55518,C59967,146,2,424.31999999999994,3,2,2,322,C
55519,C59968,161,1,47.03,3,1,1,311,C
55520,C59969,161,1,127.71,3,1,1,311,C
55521,C5997,503,1,99.62,1,1,1,111,D
55522,C59970,161,1,214.70999999999998,3,1,1,311,C
55523,C59971,161,1,134.59,3,1,1,311,C
55524,C59972,161,1,1245.09,3,1,3,313,A
55525,C59973,161,1,153.22,3,1,1,311,C
55526,C59974,161,1,35.75,3,1,1,311,C
55527,C59975,161,1,59.06999999999999,3,1,1,311,C
55528,C59976,161,2,251.10000000000002,3,2,1,321,C
55529,C59977,161,1,50.22,3,1,1,311,C
55530,C59978,161,1,24.84,3,1,1,311,C
55531,C59979,161,1,112.69,3,1,1,311,C
55532,C5998,503,1,125.55000000000001,1,1,1,111,D
55533,C59980,161,2,126.57,3,2,1,321,C
55534,C59981,161,1,228.41,3,1,1,311,C
55535,C59982,161,1,123.27,3,1,1,311,C
55536,C59983,161,1,43.31,3,1,1,311,C
55537,C59984,161,1,45.22,3,1,1,311,C
55538,C59985,161,1,444.25,3,1,2,312,A
55539,C59986,161,1,193.72,3,1,1,311,C
55540,C59987,161,1,73.06,3,1,1,311,C
55541,C59988,161,1,219.77,3,1,1,311,C
55542,C59989,161,1,185.98,3,1,1,311,C
55543,C5999,503,1,27.42,1,1,1,111,D
55544,C59990,161,1,128.25,3,1,1,311,C
55545,C59991,161,1,141.73,3,1,1,311,C
55546,C59992,161,1,114.53,3,1,1,311,C
55547,C59993,161,1,68.13,3,1,1,311,C
55548,C59994,161,1,32.379999999999995,3,1,1,311,C
55549,C59995,161,1,241.89,3,1,1,311,C
55550,C59996,161,1,38.129999999999995,3,1,1,311,C
55551,C59997,161,1,148.97,3,1,1,311,C
55552,C59998,161,1,52.83,3,1,1,311,C
55553,C59999,161,1,30.130000000000003,3,1,1,311,C
55554,C6,694,1,154.57,1,1,1,111,D
55555,C60,693,1,60.599999999999994,1,1,1,111,D
55556,C600,581,1,87.36999999999999,1,1,1,111,D
55557,C6000,503,1,369.19,1,1,2,112,D
55558,C60000,161,1,207.74,3,1,1,311,C
55559,C60001,161,1,381.22,3,1,2,312,A
55560,C60002,161,1,66.96,3,1,1,311,C
55561,C60003,161,1,145.62,3,1,1,311,C
55562,C60004,161,1,103.16,3,1,1,311,C
55563,C60005,161,1,84.51,3,1,1,311,C
55564,C60006,161,1,123.1,3,1,1,311,C
55565,C60007,161,1,177.68,3,1,1,311,C
55566,C60008,161,1,67.36,3,1,1,311,C
55567,C60009,161,1,114.73,3,1,1,311,C
55568,C6001,503,1,82.02,1,1,1,111,D
55569,C60010,161,1,151.87,3,1,1,311,C
55570,C60011,161,1,98.53999999999999,3,1,1,311,C
55571,C60012,161,1,570.3,3,1,2,312,A
55572,C60013,161,1,137.64000000000001,3,1,1,311,C
55573,C60014,161,1,187.63,3,1,1,311,C
55574,C60015,161,1,142.45000000000002,3,1,1,311,C
55575,C60016,161,1,96.10000000000001,3,1,1,311,C
55576,C60017,161,1,378.39,3,1,2,312,A
55577,C60018,161,1,42.61,3,1,1,311,C
55578,C60019,161,1,394.34000000000003,3,1,2,312,A
55579,C6002,503,1,112.08,1,1,1,111,D
55580,C60020,161,1,65.88,3,1,1,311,C
55581,C60021,161,1,179.04000000000002,3,1,1,311,C
55582,C60022,161,1,355.1,3,1,2,312,A
55583,C60023,161,1,57.85,3,1,1,311,C
55584,C60024,161,1,339.31,3,1,2,312,A
55585,C60025,161,1,62.78,3,1,1,311,C
55586,C60026,161,1,105.7,3,1,1,311,C
55587,C60027,161,1,77.28,3,1,1,311,C
55588,C60028,161,1,191.79000000000002,3,1,1,311,C
55589,C60029,161,1,95.37,3,1,1,311,C
55590,C6003,503,1,809.5799999999999,1,1,2,112,D
55591,C60030,161,1,21.38,3,1,1,311,C
55592,C60031,161,2,86.47999999999999,3,2,1,321,C
55593,C60032,161,1,215.07,3,1,1,311,C
55594,C60033,161,1,128.26,3,1,1,311,C
55595,C60034,161,1,352.18,3,1,2,312,A
55596,C60035,161,2,158.9,3,2,1,321,C
55597,C60036,161,1,227.12,3,1,1,311,C
55598,C60037,161,1,138.62,3,1,1,311,C
55599,C60038,161,1,89.91,3,1,1,311,C
55600,C60039,161,1,669.9300000000001,3,1,2,312,A
55601,C6004,503,1,58.7,1,1,1,111,D
55602,C60040,161,1,223.88,3,1,1,311,C
55603,C60041,161,1,218.27,3,1,1,311,C
55604,C60042,161,1,138.73,3,1,1,311,C
55605,C60043,161,1,55.22,3,1,1,311,C
55606,C60044,161,1,119.57000000000001,3,1,1,311,C
55607,C60045,161,1,75.25,3,1,1,311,C
55608,C60046,161,1,149.78,3,1,1,311,C
55609,C60047,161,1,95.36999999999999,3,1,1,311,C
55610,C60048,161,1,32.29,3,1,1,311,C
55611,C60049,161,1,27.79,3,1,1,311,C
55612,C6005,503,1,40.86,1,1,1,111,D
55613,C60050,161,1,68.87,3,1,1,311,C
55614,C60051,161,1,213.31,3,1,1,311,C
55615,C60052,161,1,133.75,3,1,1,311,C
55616,C60053,161,1,202.16,3,1,1,311,C
55617,C60054,161,1,35.379999999999995,3,1,1,311,C
55618,C60055,161,1,88.57,3,1,1,311,C
55619,C60056,161,1,69.34,3,1,1,311,C
55620,C60057,161,1,45.22,3,1,1,311,C
55621,C60058,161,1,73.96000000000001,3,1,1,311,C
55622,C60059,161,1,314.21,3,1,2,312,A
55623,C6006,503,1,81.0,1,1,1,111,D
55624,C60060,161,1,252.89,3,1,1,311,C
55625,C60061,161,1,41.05,3,1,1,311,C
55626,C60062,161,1,205.2,3,1,1,311,C
55627,C60063,161,1,120.29,3,1,1,311,C
55628,C60064,161,1,54.35,3,1,1,311,C
55629,C60065,161,1,87.95,3,1,1,311,C
55630,C60066,161,1,51.79,3,1,1,311,C
55631,C60067,161,1,141.91,3,1,1,311,C
55632,C60068,161,1,162.28,3,1,1,311,C
55633,C60069,161,1,182.62,3,1,1,311,C
55634,C6007,503,1,138.11,1,1,1,111,D
55635,C60070,161,1,105.44,3,1,1,311,C
55636,C60071,161,1,170.63,3,1,1,311,C
55637,C60072,161,1,270.09000000000003,3,1,1,311,C
55638,C60073,161,1,83.59,3,1,1,311,C
55639,C60074,161,1,209.41,3,1,1,311,C
55640,C60075,161,1,128.25,3,1,1,311,C
55641,C60076,161,1,50.230000000000004,3,1,1,311,C
55642,C60077,161,3,169.65,3,3,1,331,C
55643,C60078,161,1,60.32,3,1,1,311,C
55644,C60079,161,1,137.77,3,1,1,311,C
55645,C6008,503,2,250.01000000000002,1,2,1,121,D
55646,C60080,161,1,63.88,3,1,1,311,C
55647,C60081,161,1,114.27,3,1,1,311,C
55648,C60082,161,1,68.22,3,1,1,311,C
55649,C60083,161,1,37.22,3,1,1,311,C
55650,C60084,161,2,196.51999999999998,3,2,1,321,C
55651,C60085,161,1,155.84,3,1,1,311,C
55652,C60086,161,1,103.98,3,1,1,311,C
55653,C60087,161,1,84.32000000000001,3,1,1,311,C
55654,C60088,161,1,94.55000000000001,3,1,1,311,C
55655,C60089,161,1,98.98,3,1,1,311,C
55656,C6009,503,1,304.52,1,1,2,112,D
55657,C60090,161,1,51.79,3,1,1,311,C
55658,C60091,161,1,204.45000000000002,3,1,1,311,C
55659,C60092,161,1,292.24,3,1,1,311,C
55660,C60093,161,1,190.64000000000001,3,1,1,311,C
55661,C60094,161,1,173.88,3,1,1,311,C
55662,C60095,161,2,298.28,3,2,1,321,C
55663,C60096,161,1,75.25,3,1,1,311,C
55664,C60097,161,1,43.88,3,1,1,311,C
55665,C60098,161,1,79.98,3,1,1,311,C
55666,C60099,161,1,80.89,3,1,1,311,C
55667,C601,581,1,81.57000000000001,1,1,1,111,D
55668,C6010,503,1,281.02,1,1,1,111,D
55669,C60100,161,1,40.88,3,1,1,311,C
55670,C60101,161,1,172.51,3,1,1,311,C
55671,C60102,161,1,36.15,3,1,1,311,C
55672,C60103,161,1,22.38,3,1,1,311,C
55673,C60104,161,1,166.59,3,1,1,311,C
55674,C60105,161,1,413.47,3,1,2,312,A
55675,C60106,161,1,137.1,3,1,1,311,C
55676,C60107,161,1,86.9,3,1,1,311,C
55677,C60108,161,1,68.25,3,1,1,311,C
55678,C60109,161,1,46.959999999999994,3,1,1,311,C
55679,C6011,503,1,60.86,1,1,1,111,D
55680,C60110,161,1,183.25,3,1,1,311,C
55681,C60111,161,1,1645.82,3,1,3,313,A
55682,C60112,161,1,282.52,3,1,1,311,C
55683,C60113,161,1,158.54,3,1,1,311,C
55684,C60114,161,1,76.68,3,1,1,311,C
55685,C60115,161,1,74.18,3,1,1,311,C
55686,C60116,161,1,42.29,3,1,1,311,C
55687,C60117,161,1,148.28,3,1,1,311,C
55688,C60118,161,1,117.38,3,1,1,311,C
55689,C60119,161,1,56.39,3,1,1,311,C
55690,C6012,503,1,113.76,1,1,1,111,D
55691,C60120,161,1,73.53,3,1,1,311,C
55692,C60121,161,1,47.61,3,1,1,311,C
55693,C60122,161,1,106.07,3,1,1,311,C
55694,C60123,161,1,127.15,3,1,1,311,C
55695,C60124,161,1,184.03,3,1,1,311,C
55696,C60125,161,1,51.22,3,1,1,311,C
55697,C60126,161,1,79.28999999999999,3,1,1,311,C
55698,C60127,161,1,44.129999999999995,3,1,1,311,C
55699,C60128,161,1,110.95,3,1,1,311,C
55700,C60129,161,1,242.59,3,1,1,311,C
55701,C6013,503,1,36.96,1,1,1,111,D
55702,C60130,119,2,142.49,3,2,1,321,C
55703,C60131,161,1,36.72,3,1,1,311,C
55704,C60132,161,1,47.230000000000004,3,1,1,311,C
55705,C60133,161,1,55.04,3,1,1,311,C
55706,C60134,161,1,72.31,3,1,1,311,C
55707,C60135,161,1,117.27,3,1,1,311,C
55708,C60136,161,1,88.75,3,1,1,311,C
55709,C60137,161,1,176.16,3,1,1,311,C
55710,C60138,161,1,32.69,3,1,1,311,C
55711,C60139,161,1,45.61,3,1,1,311,C
55712,C6014,503,1,119.38999999999999,1,1,1,111,D
55713,C60140,161,1,159.9,3,1,1,311,C
55714,C60141,161,1,174.35,3,1,1,311,C
55715,C60142,161,1,56.43,3,1,1,311,C
55716,C60143,161,1,117.46000000000001,3,1,1,311,C
55717,C60144,161,1,61.959999999999994,3,1,1,311,C
55718,C60145,161,1,129.22,3,1,1,311,C
55719,C60146,161,1,368.38,3,1,2,312,A
55720,C60147,161,1,110.08,3,1,1,311,C
55721,C60148,161,1,42.769999999999996,3,1,1,311,C
55722,C60149,161,1,140.68,3,1,1,311,C
55723,C6015,503,1,43.79,1,1,1,111,D
55724,C60150,161,1,124.66000000000001,3,1,1,311,C
55725,C60151,161,1,98.53999999999999,3,1,1,311,C
55726,C60152,161,1,92.94999999999999,3,1,1,311,C
55727,C60153,161,1,21.04,3,1,1,311,C
55728,C60154,161,1,29.83,3,1,1,311,C
55729,C60155,161,1,94.94,3,1,1,311,C
55730,C60156,161,1,105.32,3,1,1,311,C
55731,C60157,161,1,111.34,3,1,1,311,C
55732,C60158,161,1,253.4,3,1,1,311,C
55733,C60159,161,1,133.25,3,1,1,311,C
55734,C6016,503,1,147.64000000000001,1,1,1,111,D
55735,C60160,161,1,41.959999999999994,3,1,1,311,C
55736,C60161,161,1,62.69,3,1,1,311,C
55737,C60162,161,1,271.94,3,1,1,311,C
55738,C60163,161,1,76.87,3,1,1,311,C
55739,C60164,161,1,538.47,3,1,2,312,A
55740,C60165,161,1,37.69,3,1,1,311,C
55741,C60166,126,2,105.41000000000001,3,2,1,321,C
55742,C60167,161,1,52.38,3,1,1,311,C
55743,C60168,161,1,155.64,3,1,1,311,C
55744,C60169,161,1,65.88,3,1,1,311,C
55745,C6017,503,1,45.86,1,1,1,111,D
55746,C60170,161,2,138.12,3,2,1,321,C
55747,C60171,161,3,431.04999999999995,3,3,2,332,A
55748,C60172,161,1,41.29,3,1,1,311,C
55749,C60173,161,1,74.28999999999999,3,1,1,311,C
55750,C60174,161,1,206.96,3,1,1,311,C
55751,C60175,161,1,87.10000000000001,3,1,1,311,C
55752,C60176,161,1,133.64000000000001,3,1,1,311,C
55753,C60177,161,1,55.36,3,1,1,311,C
55754,C60178,161,1,109.08000000000001,3,1,1,311,C
55755,C60179,161,1,96.92,3,1,1,311,C
55756,C6018,503,1,301.16,1,1,1,111,D
55757,C60180,161,1,1759.04,3,1,3,313,A
55758,C60181,161,1,22.34,3,1,1,311,C
55759,C60182,161,1,74.41,3,1,1,311,C
55760,C60183,161,1,83.46000000000001,3,1,1,311,C
55761,C60184,161,1,200.35,3,1,1,311,C
